customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST6874,Male,0,Yes,No,33,Yes,No,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,105.04706864515417,7963.16552819869,No
CUST6875,Male,0,Yes,Yes,57,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.1888205275142,3926.477316943611,No
CUST6876,Female,0,No,No,22,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),107.47388753586459,5713.17249164598,No
CUST6877,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.755391858923105,3253.103957491027,No
CUST6878,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),54.15617279209255,2330.526708021711,No
CUST6879,Female,1,No,No,12,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,One year,No,Mailed check,111.09985464379064,836.7432609609765,No
CUST6880,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,59.90248215519915,4105.1817537722345,No
CUST6881,Female,0,No,No,65,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),105.07486767683157,3648.788513445974,Yes
CUST6882,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),73.90116000256026,4978.534334011984,No
CUST6883,Male,0,No,No,3,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.14911385648125,3501.443466338895,Yes
CUST6884,Male,0,Yes,No,66,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),28.06742412763116,3898.495172874135,No
CUST6885,Male,0,Yes,No,13,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),88.30516256398855,6849.406504009002,No
CUST6886,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),40.74964818766807,1118.371673846674,No
CUST6887,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.21731991478154,3552.2505945386556,No
CUST6888,Female,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,57.72419373539136,1228.266105967868,Yes
CUST6889,Female,0,Yes,No,0,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,85.59744285832625,8141.56344848446,Yes
CUST6890,Female,1,No,Yes,8,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,80.74967029951137,7201.970632861247,No
CUST6891,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),79.34574593038093,7358.659658773904,Yes
CUST6892,Male,0,Yes,Yes,0,Yes,No phone service,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Mailed check,70.08023157480677,1207.0474244547813,Yes
CUST6893,Female,0,Yes,Yes,15,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.4884265907247,7604.412846900259,No
CUST6894,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,89.9991630751677,1259.707756804847,No
CUST6895,Female,0,Yes,No,45,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,39.42009874283574,4056.997482645077,No
CUST6896,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.1537838550259,885.8822691567073,Yes
CUST6897,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.577133401588885,8079.185982533007,Yes
CUST6898,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),70.1647417645762,8544.058415021387,No
CUST6899,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,98.05322675235242,3686.8740141184285,Yes
CUST6900,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.321439540653046,8245.58091810756,No
CUST6901,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.68606048318645,823.3089398896632,Yes
CUST6902,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,One year,Yes,Mailed check,21.90524993618261,7910.518000051736,No
CUST6903,Male,0,No,No,52,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,75.09613262535763,3003.0578949681963,No
CUST6904,Male,0,Yes,No,13,Yes,Yes,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,111.33161079054332,5805.462219098748,No
CUST6905,Female,0,Yes,Yes,58,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),50.8339426987414,3119.169365152135,No
CUST6906,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,54.980565017784656,5208.997692540043,No
CUST6907,Female,0,No,Yes,43,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),39.672353566729655,2005.5341363890664,No
CUST6908,Male,0,No,No,19,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,92.25926138096432,5435.3044533753355,No
CUST6909,Male,1,No,Yes,4,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.11655256227093,4430.303055686509,No
CUST6910,Male,1,No,No,64,Yes,No phone service,No,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.03607644536481,3158.4916138470567,No
CUST6911,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,22.540127479775233,3824.8310065514174,No
CUST6912,Male,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),103.9427147815085,4345.599279075059,No
CUST6913,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,87.75353507062873,3623.6841269003576,Yes
CUST6914,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,No,Electronic check,116.42577175955078,623.4498798999812,No
CUST6915,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.69184776952778,6842.874608013385,No
CUST6916,Male,0,Yes,No,46,Yes,No phone service,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,114.6259228150815,5775.770919066168,Yes
CUST6917,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,88.24043834169886,5921.629630983581,No
CUST6918,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),61.518166032971166,464.87136316456827,No
CUST6919,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,41.75371788662504,6716.003085596842,No
CUST6920,Female,0,No,No,35,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,No,Mailed check,24.234344006233542,6742.968631856179,No
CUST6921,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.767366309470766,6904.930443523252,No
CUST6922,Male,0,No,Yes,46,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,101.76129640821846,5345.329710431709,No
CUST6923,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.88992466645868,4477.326169364217,No
CUST6924,Female,0,No,No,13,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,37.01978993458869,7581.827876831411,No
CUST6925,Male,0,Yes,No,52,No,Yes,No,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,87.17598438336127,5066.35185895568,No
CUST6926,Female,1,No,No,65,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),110.41914523544536,823.1454484114633,No
CUST6927,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,23.924910252015923,3038.7650212186013,No
CUST6928,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Mailed check,99.07098993539121,6199.025160593823,No
CUST6929,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),102.21146678379213,3581.208099851436,No
CUST6930,Female,0,No,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,83.77151841692643,6953.913800661843,No
CUST6931,Female,1,Yes,No,64,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),112.34406960488606,4067.9928384664668,Yes
CUST6932,Female,0,Yes,Yes,8,No,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,115.3679978726187,3357.740385259034,No
CUST6933,Female,0,Yes,No,20,No,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,95.92782794767301,3046.324955041535,Yes
CUST6934,Male,0,Yes,No,42,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,35.158959222575774,2748.2163450501475,No
CUST6935,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),26.58665621759951,4172.715785831974,No
CUST6936,Male,0,No,No,3,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),60.78141936026184,5211.690295043346,No
CUST6937,Female,0,No,Yes,6,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,58.58181203974718,8033.0750953618535,No
CUST6938,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,32.65011018988069,6360.372023010724,No
CUST6939,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),22.270801816154965,1851.212206097203,Yes
CUST6940,Female,0,Yes,No,19,Yes,No phone service,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),43.23445994267585,3952.0115128769708,Yes
CUST6941,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),47.26733526088066,2675.761577367895,No
CUST6942,Female,0,Yes,Yes,58,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),111.0573278594215,2123.2099221193944,No
CUST6943,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),116.73805213999779,5723.198110415234,No
CUST6944,Male,1,Yes,No,13,No,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.26718025262967,995.2871778026938,No
CUST6945,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,99.87342635040504,243.96741668375088,No
CUST6946,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,95.76005933266619,3602.813666576667,No
CUST6947,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,112.53831644541663,1209.2885917483748,Yes
CUST6948,Female,0,No,Yes,28,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,52.45168689209506,4446.34880550053,No
CUST6949,Female,0,Yes,Yes,35,Yes,No,DSL,No internet service,No,No,No,No,Yes,One year,No,Mailed check,72.34943528420874,4785.545096736685,No
CUST6950,Female,1,Yes,No,41,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,77.29632650249613,1455.3097309355512,No
CUST6951,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.03425760719298,6056.164283073125,No
CUST6952,Female,0,No,No,6,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,61.651917264489946,1006.8134538137086,Yes
CUST6953,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,116.29552007054899,5369.661842540567,No
CUST6954,Male,1,No,No,12,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,50.35739151646417,5611.81067576964,No
CUST6955,Female,0,Yes,No,12,Yes,No phone service,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.508450300618975,7033.136783693337,No
CUST6956,Female,0,No,No,53,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,92.442402872214,7704.330733408901,No
CUST6957,Female,1,Yes,No,13,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),110.53778191949586,5827.049252946361,No
CUST6958,Female,0,Yes,No,5,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,115.55645448610099,5398.128347330653,No
CUST6959,Male,0,No,No,15,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,99.01147296991516,5888.553142394858,No
CUST6960,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.76001061621483,4589.355147420849,No
CUST6961,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,100.09718121999492,5364.736557446904,No
CUST6962,Male,0,No,No,15,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,94.9014621080266,7869.881793931058,No
CUST6963,Male,0,Yes,Yes,4,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.71715658133492,6036.088604233446,No
CUST6964,Female,0,No,No,23,Yes,No phone service,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.762462398561013,2628.9969975503086,Yes
CUST6965,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,104.0934693493716,6214.9365336253095,No
CUST6966,Female,0,Yes,No,64,Yes,No,No,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,48.952835339550695,803.9668565185224,No
CUST6967,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,29.614847882236653,3945.1655428229906,No
CUST6968,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),117.41883727872492,3424.9490730853895,Yes
CUST6969,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.31210684057179,2916.29208829858,No
CUST6970,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,94.30559330558965,5420.284995303829,No
CUST6971,Female,0,No,No,10,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),25.03362761461755,1484.5823424602806,No
CUST6972,Female,0,Yes,No,8,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),90.9060786586692,8182.09056345665,No
CUST6973,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),84.64983791457661,2250.185984523948,Yes
CUST6974,Female,0,No,No,43,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.01686715402269,6029.492091731467,Yes
